,participant,word,onset,ep_type,last_sound,context
2346,18,trot,tr,none,na,context
2347,18,tweaking,tw,none,n,passage
2348,18,tweaking,tw,none,na,context
2349,18,twin,tw,none,r,passage
2350,18,twin,tw,none,na,context
2351,18,twitches,tw,none,n,passage
2352,18,twitches,tw,none,na,context
2353,19,beautiful,bj,na,r,passage
2354,19,beautiful,bj,none,na,context
2355,19,breeze,br,na,e,passage
2356,19,breeze,br,anaptyxis,na,context
2357,19,bring,br,na,r,passage
2358,19,bring,br,anaptyxis,na,context
2359,19,brings,br,na,r,passage
2360,19,brings,br,anaptyxis,na,context
2361,19,brother,br,na,n,passage
2362,19,brother,br,none,na,context
2363,19,bugle,bj,na,f,passage
2364,19,bugle,bj,na,na,context
2365,19,clean,kl,na,n,passage
2366,19,clean,kl,anaptyxis,na,context
2367,19,creek,kr,na,r,passage
2368,19,creek,kr,anaptyxis,na,context
2369,19,cute,kj,na,e,passage
2370,19,cute,kj,none,na,context
2371,19,dreaming,dr,na,p,passage
2372,19,dreaming,dr,anaptyxis,na,context
2373,19,drink,dr,na,i,passage
2374,19,drink,dr,anaptyxis,na,context
2375,19,dwarf,dw,na,e,passage
2376,19,dwarf,dw,na,na,context
2377,19,dwayne,dw,na,na,passage
2378,19,dwayne,dw,none,na,context
2379,19,flickering,fl,na,t,passage
2380,19,flickering,fl,anaptyxis,na,context
2381,19,flock,fl,na,e,passage
2382,19,flock,fl,anaptyxis,na,context
2383,19,floor,fl,na,i,passage
2384,19,floor,fl,anaptyxis,na,context
2385,19,fly,fl,na,s,passage
2386,19,fly,fl,anaptyxis,na,context
2387,19,flying,fl,na,s,passage
2388,19,flying,fl,anaptyxis,na,context
2389,19,freaks,fr,na,i,passage
2390,19,freaks,fr,anaptyxis,na,context
2391,19,gloves,gl,na,l,passage
2392,19,gloves,gl,anaptyxis,na,context
2393,19,grabs,gr,na,d,passage
2394,19,grabs,gr,anaptyxis,na,context
2395,19,ground,gr,na,e,passage
2396,19,ground,gr,anaptyxis,na,context
2397,19,place,pl,na,u,passage
2398,19,place,pl,anaptyxis,na,context
2399,19,please,pl,na,na,passage
2400,19,please,pl,none,na,context
2401,19,plethora,pl,na,e,passage
2402,19,plethora,pl,anaptyxis,na,context
2403,19,quacks,kw,na,d,passage
2404,19,quacks,kw,none,na,context
2405,19,queen,kw,na,e,passage
2406,19,queen,kw,none,na,context
2407,19,quickly,kw,na,r,passage
2408,19,quickly,kw,none,na,context
2409,19,scarlett,sk,na,k,passage
2410,19,scarlett,sk,none,na,context
2411,19,scoop,sk,na,n,passage
2412,19,scoop,sk,none,na,context
2413,19,skeptical,sk,na,z,passage
2414,19,skeptical,sk,none,na,context
2415,19,skin,sk,na,z,passage
2416,19,skin,sk,none,na,context
2417,19,skip,sk,na,n,passage
2418,19,skip,sk,none,na,context
2419,19,sleep,sl,na,d,passage
2420,19,sleep,sl,none,na,context
2421,19,slips,sl,na,u,passage
2422,19,slips,sl,none,na,context
2423,19,sloth,sl,na,l,passage
2424,19,sloth,sl,none,na,context
2425,19,slouched,sl,na,z,passage
2426,19,slouched,sl,prothesis,na,context
2427,19,slow,sl,na,t,passage
2428,19,slow,sl,none,na,context
2429,19,slugs,sl,na,i,passage
2430,19,slugs,sl,none,na,context
2431,19,smacked,sm,na,t,passage
2432,19,smacked,sm,prothesis,na,context
2433,19,small,sm,na,s,passage
2434,19,small,sm,na,r,passage
2435,19,small,sm,none,na,context
2436,19,small,sm,none,na,context
2437,19,smelling,sm,na,z,passage
2438,19,smelling,sm,none,na,context
2439,19,smiles,sm,na,p,passage
2440,19,smiles,sm,none,na,context
2441,19,smith,sm,na,na,passage
2442,19,smith,sm,none,na,context
2443,19,smog,sm,na,k,passage
2444,19,smog,sm,none,na,context
2445,19,snag,sn,na,d,passage
2446,19,snag,sn,none,na,context
2447,19,snaps,sn,na,n,passage
2448,19,snaps,sn,none,na,context
2449,19,snatch,sn,na,n,passage
2450,19,snatch,sn,none,na,context
2451,19,sniffs,sn,na,o,passage
2452,19,sniffs,sn,none,na,context
2453,19,snips,sn,na,i,passage
2454,19,snips,sn,none,na,context
2455,19,snoops,sn,na,d,passage
2456,19,snoops,sn,none,na,context
2457,19,snow,sn,na,e,passage
2458,19,snow,sn,none,na,context
2459,19,spark,sp,na,g,passage
2460,19,spark,sp,none,na,context
2461,19,speed,sp,na,l,passage
2462,19,speed,sp,none,na,context
2463,19,spreading,sp,na,l,passage
2464,19,spreading,sp,none,na,context
2465,19,start,st,na,d,passage
2466,19,start,st,none,na,context
2467,19,starts,st,na,s,passage
2468,19,starts,st,na,d,passage
2469,19,starts,st,none,na,context
2470,19,steps,st,na,n,passage
2471,19,steps,st,none,na,context
2472,19,stop,st,na,t,passage
2473,19,stop,st,none,na,context
2474,19,swats,sw,na,d,passage
2475,19,swats,sw,none,na,context
2476,19,sweeping,sw,na,z,passage
2477,19,sweeping,sw,none,na,context
2478,19,sweeps,sw,na,d,passage
2479,19,sweeps,sw,none,na,context
2480,19,swim,sw,na,d,passage
2481,19,swim,sw,none,na,context
2482,19,swoon,sw,na,n,passage
2483,19,swoon,sw,none,na,context
2484,19,thrashing,θr,na,z,passage
2485,19,thrashing,θr,anaptyxis,na,context
2486,19,thread,θr,na,r,passage
2487,19,thread,θr,anaptyxis,na,context
2488,19,three,θr,na,m,passage
2489,19,three,θr,none,na,context
2490,19,throttle,θr,na,z,passage
2491,19,throttle,θr,anaptyxis,na,context
2492,19,trot,tr,na,z,passage
2493,19,trot,tr,anaptyxis,na,context
2494,19,tweaking,tw,na,n,passage
2495,19,tweaking,tw,none,na,context
2496,19,twin,tw,na,r,passage
2497,19,twin,tw,none,na,context
2498,19,twitches,tw,na,n,passage
2499,19,twitches,tw,none,na,context
2500,20,beautiful,bj,na,r,passage
2501,20,beautiful,bj,none,na,context
2502,20,breeze,br,na,e,passage
2503,20,breeze,br,none,na,context
2504,20,bring,br,na,r,passage
2505,20,bring,br,none,na,context
2506,20,brings,br,na,r,passage
2507,20,brings,br,none,na,context
2508,20,brother,br,na,n,passage
2509,20,brother,br,none,na,context
2510,20,bugle,bj,na,f,passage
2511,20,bugle,bj,na,na,context
2512,20,clean,kl,na,n,passage
2513,20,clean,kl,none,na,context
2514,20,creek,kr,na,r,passage
2515,20,creek,kr,none,na,context
2516,20,cute,kj,na,e,passage
2517,20,cute,kj,none,na,context
2518,20,dreaming,dr,na,p,passage
2519,20,dreaming,dr,none,na,context
2520,20,drink,dr,na,i,passage
2521,20,drink,dr,anaptyxis,na,context
2522,20,dwarf,dw,na,e,passage
2523,20,dwarf,dw,na,na,context
2524,20,dwayne,dw,na,na,passage
2525,20,dwayne,dw,na,na,context
2526,20,flickering,fl,na,t,passage
2527,20,flickering,fl,anaptyxis,na,context
2528,20,flock,fl,na,e,passage
2529,20,flock,fl,none,na,context
2530,20,floor,fl,na,i,passage
2531,20,floor,fl,none,na,context
2532,20,fly,fl,na,s,passage
2533,20,fly,fl,none,na,context
2534,20,flying,fl,na,s,passage
2535,20,flying,fl,none,na,context
2536,20,freaks,fr,na,i,passage
2537,20,freaks,fr,none,na,context
2538,20,gloves,gl,na,l,passage
2539,20,gloves,gl,none,na,context
2540,20,grabs,gr,na,d,passage
2541,20,grabs,gr,anaptyxis,na,context
2542,20,ground,gr,na,e,passage
2543,20,ground,gr,none,na,context
2544,20,place,pl,na,u,passage
2545,20,place,pl,anaptyxis,na,context
2546,20,please,pl,na,na,passage
2547,20,please,pl,none,na,context
2548,20,plethora,pl,na,e,passage
2549,20,plethora,pl,anaptyxis,na,context
2550,20,quacks,kw,na,d,passage
2551,20,quacks,kw,none,na,context
2552,20,queen,kw,na,e,passage
2553,20,queen,kw,none,na,context
2554,20,quickly,kw,na,r,passage
2555,20,quickly,kw,none,na,context
2556,20,scarlett,sk,na,k,passage
2557,20,scarlett,sk,na,na,context
2558,20,scoop,sk,na,n,passage
2559,20,scoop,sk,none,na,context
2560,20,skeptical,sk,na,z,passage
2561,20,skeptical,sk,none,na,context
2562,20,skin,sk,na,z,passage
2563,20,skin,sk,none,na,context
2564,20,skip,sk,na,n,passage
2565,20,skip,sk,prothesis,na,context
2566,20,sleep,sl,na,d,passage
2567,20,sleep,sl,none,na,context
2568,20,slips,sl,na,u,passage
2569,20,slips,sl,prothesis,na,context
2570,20,sloth,sl,na,l,passage
2571,20,sloth,sl,none,na,context
2572,20,slouched,sl,na,z,passage
2573,20,slouched,sl,none,na,context
2574,20,slow,sl,na,t,passage
2575,20,slow,sl,none,na,context
2576,20,slugs,sl,na,i,passage
2577,20,slugs,sl,none,na,context
2578,20,smacked,sm,na,t,passage
2579,20,smacked,sm,none,na,context
2580,20,small,sm,na,s,passage
2581,20,small,sm,na,r,passage
2582,20,small,sm,none,na,context
2583,20,small,sm,none,na,context
2584,20,smelling,sm,na,z,passage
2585,20,smelling,sm,none,na,context
2586,20,smiles,sm,na,p,passage
2587,20,smiles,sm,none,na,context
2588,20,smith,sm,na,na,passage
2589,20,smith,sm,prothesis,na,context
2590,20,smog,sm,na,k,passage
2591,20,smog,sm,none,na,context
2592,20,snag,sn,na,d,passage
2593,20,snag,sn,none,na,context
2594,20,snaps,sn,na,n,passage
2595,20,snaps,sn,prothesis,na,context
2596,20,snatch,sn,na,n,passage
2597,20,snatch,sn,none,na,context
2598,20,sniffs,sn,na,o,passage
2599,20,sniffs,sn,none,na,context
2600,20,snips,sn,na,i,passage
2601,20,snips,sn,none,na,context
2602,20,snoops,sn,na,d,passage
2603,20,snoops,sn,none,na,context
2604,20,snow,sn,na,e,passage
2605,20,snow,sn,none,na,context
2606,20,spark,sp,na,g,passage
2607,20,spark,sp,none,na,context
2608,20,speed,sp,na,l,passage
2609,20,speed,sp,prothesis,na,context
2610,20,spreading,sp,na,l,passage
2611,20,spreading,sp,prothesis,na,context
2612,20,start,st,na,d,passage
2613,20,start,st,none,na,context
2614,20,starts,st,na,s,passage
2615,20,starts,st,na,d,passage
2616,20,starts,st,none,na,context
2617,20,steps,st,na,n,passage
2618,20,steps,st,none,na,context
2619,20,stop,st,na,t,passage
2620,20,stop,st,none,na,context
2621,20,swats,sw,na,d,passage
2622,20,swats,sw,none,na,context
2623,20,sweeping,sw,na,z,passage
2624,20,sweeping,sw,none,na,context
2625,20,sweeps,sw,na,d,passage
2626,20,sweeps,sw,none,na,context
2627,20,swim,sw,na,d,passage
2628,20,swim,sw,none,na,context
2629,20,swoon,sw,na,n,passage
2630,20,swoon,sw,none,na,context
2631,20,thrashing,θr,na,z,passage
2632,20,thrashing,θr,none,na,context
2633,20,thread,θr,na,r,passage
2634,20,thread,θr,none,na,context
2635,20,three,θr,na,m,passage
2636,20,three,θr,none,na,context
2637,20,throttle,θr,na,z,passage
2638,20,throttle,θr,none,na,context
2639,20,trot,tr,na,z,passage
2640,20,trot,tr,none,na,context
2641,20,tweaking,tw,na,n,passage
2642,20,tweaking,tw,none,na,context
2643,20,twin,tw,na,r,passage
2644,20,twin,tw,none,na,context
2645,20,twitches,tw,na,n,passage
2646,20,twitches,tw,anaptyxis,na,context
2647,21,beautiful,bj,na,r,passage
2648,21,beautiful,bj,none,na,context
2649,21,breeze,br,na,e,passage
2650,21,breeze,br,anaptyxis,na,context
2651,21,bring,br,na,r,passage
2652,21,bring,br,anaptyxis,na,context
2653,21,brings,br,na,r,passage
2654,21,brings,br,anaptyxis,na,context
2655,21,brother,br,na,n,passage
2656,21,brother,br,anaptyxis,na,context
2657,21,bugle,bj,na,f,passage
2658,21,bugle,bj,none,na,context
2659,21,clean,kl,na,n,passage
2660,21,clean,kl,anaptyxis,na,context
2661,21,creek,kr,na,r,passage
2662,21,creek,kr,anaptyxis,na,context
2663,21,cute,kj,na,e,passage
2664,21,cute,kj,none,na,context
2665,21,dreaming,dr,na,p,passage
2666,21,dreaming,dr,anaptyxis,na,context
2667,21,drink,dr,na,i,passage
2668,21,drink,dr,anaptyxis,na,context
2669,21,dwarf,dw,na,e,passage
2670,21,dwarf,dw,na,na,context
2671,21,dwayne,dw,na,na,passage
2672,21,dwayne,dw,none,na,context
2673,21,flickering,fl,na,t,passage
2674,21,flickering,fl,anaptyxis,na,context
2675,21,flock,fl,na,e,passage
2676,21,flock,fl,anaptyxis,na,context
2677,21,floor,fl,na,i,passage
2678,21,floor,fl,anaptyxis,na,context
2679,21,fly,fl,na,s,passage
2680,21,fly,fl,anaptyxis,na,context
2681,21,flying,fl,na,s,passage
2682,21,flying,fl,anaptyxis,na,context
2683,21,freaks,fr,na,i,passage
2684,21,freaks,fr,anaptyxis,na,context
2685,21,gloves,gl,na,l,passage
2686,21,gloves,gl,anaptyxis,na,context
2687,21,grabs,gr,na,d,passage
2688,21,grabs,gr,anaptyxis,na,context
2689,21,ground,gr,na,e,passage
2690,21,ground,gr,anaptyxis,na,context
2691,21,place,pl,na,u,passage
2692,21,place,pl,anaptyxis,na,context
2693,21,please,pl,na,na,passage
2694,21,please,pl,anaptyxis,na,context
2695,21,plethora,pl,na,e,passage
2696,21,plethora,pl,anaptyxis,na,context
2697,21,quacks,kw,na,d,passage
2698,21,quacks,kw,anaptyxis,na,context
2699,21,queen,kw,na,e,passage
2700,21,queen,kw,anaptyxis,na,context
2701,21,quickly,kw,na,r,passage
2702,21,quickly,kw,none,na,context
2703,21,scarlett,sk,na,k,passage
2704,21,scarlett,sk,prothesis,na,context
2705,21,scoop,sk,na,n,passage
2706,21,scoop,sk,prothesis,na,context
2707,21,skeptical,sk,na,z,passage
2708,21,skeptical,sk,prothesis,na,context
2709,21,skin,sk,na,z,passage
2710,21,skin,sk,prothesis,na,context
2711,21,skip,sk,na,n,passage
2712,21,skip,sk,prothesis,na,context
2713,21,sleep,sl,na,d,passage
2714,21,sleep,sl,prothesis,na,context
2715,21,slips,sl,na,u,passage
2716,21,slips,sl,prothesis,na,context
2717,21,sloth,sl,na,l,passage
2718,21,sloth,sl,prothesis,na,context
2719,21,slouched,sl,na,z,passage
2720,21,slouched,sl,prothesis,na,context
2721,21,slow,sl,na,t,passage
2722,21,slow,sl,prothesis,na,context
2723,21,slugs,sl,na,i,passage
2724,21,slugs,sl,prothesis,na,context
2725,21,smacked,sm,na,t,passage
2726,21,smacked,sm,prothesis,na,context
2727,21,small,sm,na,s,passage
2728,21,small,sm,na,r,passage
2729,21,small,sm,prothesis,na,context
2730,21,small,sm,prothesis,na,context
2731,21,smelling,sm,na,z,passage
2732,21,smelling,sm,prothesis,na,context
2733,21,smiles,sm,na,p,passage
2734,21,smiles,sm,prothesis,na,context
2735,21,smith,sm,na,na,passage
2736,21,smith,sm,prothesis,na,context
2737,21,smog,sm,na,k,passage
2738,21,smog,sm,prothesis,na,context
2739,21,snag,sn,na,d,passage
2740,21,snag,sn,prothesis,na,context
2741,21,snaps,sn,na,n,passage
2742,21,snaps,sn,anaptyxis,na,context
2743,21,snatch,sn,na,n,passage
2744,21,snatch,sn,prothesis,na,context
2745,21,sniffs,sn,na,o,passage
2746,21,sniffs,sn,prothesis,na,context
2747,21,snips,sn,na,i,passage
2748,21,snips,sn,prothesis,na,context
2749,21,snoops,sn,na,d,passage
2750,21,snoops,sn,prothesis,na,context
2751,21,snow,sn,na,e,passage
2752,21,snow,sn,prothesis,na,context
2753,21,spark,sp,na,g,passage
2754,21,spark,sp,prothesis,na,context
2755,21,speed,sp,na,l,passage
2756,21,speed,sp,prothesis,na,context
2757,21,spreading,sp,na,l,passage
2758,21,spreading,sp,anaptyxis,na,context
2759,21,start,st,na,d,passage
2760,21,start,st,prothesis,na,context
2761,21,starts,st,na,s,passage
2762,21,starts,st,na,d,passage
2763,21,starts,st,prothesis,na,context
2764,21,steps,st,na,n,passage
2765,21,steps,st,prothesis,na,context
2766,21,stop,st,na,t,passage
2767,21,stop,st,prothesis,na,context
2768,21,swats,sw,na,d,passage
2769,21,swats,sw,anaptyxis,na,context
2770,21,sweeping,sw,na,z,passage
2771,21,sweeping,sw,anaptyxis,na,context
2772,21,sweeps,sw,na,d,passage
2773,21,sweeps,sw,prothesis,na,context
2774,21,swim,sw,na,d,passage
2775,21,swim,sw,none,na,context
2776,21,swoon,sw,na,n,passage
2777,21,swoon,sw,anaptyxis,na,context
2778,21,thrashing,θr,na,z,passage
2779,21,thrashing,θr,anaptyxis,na,context
2780,21,thread,θr,na,r,passage
2781,21,thread,θr,anaptyxis,na,context
2782,21,three,θr,na,m,passage
2783,21,three,θr,anaptyxis,na,context
2784,21,throttle,θr,na,z,passage
2785,21,throttle,θr,anaptyxis,na,context
2786,21,trot,tr,na,z,passage
2787,21,trot,tr,prothesis,na,context
2788,21,tweaking,tw,na,n,passage
2789,21,tweaking,tw,na,na,context
2790,21,twin,tw,na,r,passage
2791,21,twin,tw,none,na,context
2792,21,twitches,tw,na,n,passage
2793,21,twitches,tw,na,na,context
