participant,word,onset,ep_type,has_ep,preceding_v,context,s_initial,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1_acquisition_exposure,PC1_immersion,PC1_self_report,PC1_original,PC2_original
1,swats,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,swats,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,sweeping,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,sweeping,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,sweeps,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,sweeps,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,swim,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,swim,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,swoon,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,swoon,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,thrashing,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,thrashing,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,thread,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,thread,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,three,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,three,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,throttle,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,throttle,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,trot,tr,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,trot,tr,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,tweaking,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,tweaking,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,twin,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,twin,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,twitches,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
1,twitches,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,50,50,10,7,7,4,8,15,43,6,10,9,-0.932547781680086,-1.0698967710086866,-2.576579970813032,-2.690625329324644,2.205939735679363
2,beautiful,bj,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,beautiful,bj,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,breeze,br,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,breeze,br,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,bring,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,bring,br,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,brings,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,brings,br,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,brother,br,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,brother,br,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,clean,kl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,clean,kl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,creek,kr,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,creek,kr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,cute,kj,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,cute,kj,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dreaming,dr,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dreaming,dr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,drink,dr,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,drink,dr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dwarf,dw,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dwarf,dw,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dwayne,dw,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,dwayne,dw,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flickering,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flickering,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flock,fl,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flock,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,floor,fl,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,floor,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,fly,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,fly,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flying,fl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,flying,fl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,freaks,fr,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,freaks,fr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,gloves,gl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,gloves,gl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,grabs,gr,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,grabs,gr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,ground,gr,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,ground,gr,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,place,pl,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,place,pl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,please,pl,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,please,pl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,plethora,pl,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,plethora,pl,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,quacks,kw,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,quacks,kw,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,queen,kw,none,FALSE,TRUE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,queen,kw,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,quickly,kw,none,FALSE,FALSE,passage,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,quickly,kw,none,FALSE,FALSE,context,FALSE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,scarlett,sk,"pre-
epenthesis",TRUE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,scarlett,sk,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,scoop,sk,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,scoop,sk,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skeptical,sk,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skeptical,sk,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skin,sk,"pre-
epenthesis",TRUE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skin,sk,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skip,sk,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,skip,sk,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sleep,sl,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sleep,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slips,sl,none,FALSE,TRUE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slips,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sloth,sl,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sloth,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slouched,sl,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slouched,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slow,sl,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slow,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slugs,sl,none,FALSE,TRUE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,slugs,sl,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smacked,sm,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smacked,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,small,sm,"pre-
epenthesis",TRUE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,small,sm,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,small,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,small,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smelling,sm,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smelling,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smiles,sm,"pre-
epenthesis",TRUE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smiles,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smith,sm,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smith,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smog,sm,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,smog,sm,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snag,sn,"pre-
epenthesis",TRUE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snag,sn,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snaps,sn,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snaps,sn,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snatch,sn,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snatch,sn,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sniffs,sn,none,FALSE,TRUE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,sniffs,sn,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snips,sn,none,FALSE,TRUE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snips,sn,none,FALSE,FALSE,context,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
2,snoops,sn,none,FALSE,FALSE,passage,TRUE,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-1.177277889936259,-0.9439059990824799,-1.6853176118417212,-2.1974056975629432,1.4243830010263252
