participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,s_initial,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1_acquisition_exposure,PC1_immersion,PC1_self_report,PC1_original,PC2_original
17,skin,sk,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,snag,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,thread,θr,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,sweeps,sw,none,FALSE,FALSE,context,6,3,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,please,pl,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,floor,fl,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,thrashing,θr,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,speed,sp,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,smiles,sm,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,swoon,sw,none,FALSE,FALSE,context,6,3,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,slouched,sl,none,FALSE,FALSE,context,5,2,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,swim,sw,none,FALSE,FALSE,context,6,3,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,dreaming,dr,none,FALSE,FALSE,context,3,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,twin,tw,none,FALSE,FALSE,context,6,4,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,bugle,bj,none,FALSE,FALSE,context,4,4,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,clean,kl,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,snips,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,ground,gr,none,FALSE,FALSE,context,3,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,slips,sl,none,FALSE,FALSE,context,5,2,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,place,pl,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,tweaking,tw,none,FALSE,FALSE,context,6,4,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,sweeping,sw,none,FALSE,FALSE,context,6,3,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,sloth,sl,none,FALSE,FALSE,context,5,2,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,sniffs,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,flock,fl,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,snatch,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,small,sm,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,slow,sl,none,FALSE,FALSE,context,5,2,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,stop,st,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,smacked,sm,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,skeptical,sk,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,fly,fl,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,breeze,br,none,FALSE,FALSE,context,3,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,queen,kw,none,FALSE,FALSE,context,6,4,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,twitches,tw,none,FALSE,FALSE,context,6,4,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,throttle,θr,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,brings,br,none,FALSE,FALSE,context,3,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,three,θr,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,sleep,sl,none,FALSE,FALSE,context,5,2,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,scarlett,sk,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,creek,kr,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,plethora,pl,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,snow,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,smelling,sm,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,brother,br,none,FALSE,FALSE,context,3,3,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,freaks,fr,none,FALSE,FALSE,context,5,2,FALSE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
17,start,st,none,FALSE,FALSE,context,3,-1,TRUE,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,1.2999698824144605,0.5939092887552404,0.9902753356597467,1.6112313784520733,-1.2566519947816743
18,trot,tr,none,FALSE,FALSE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snaps,sn,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,dwayne,dw,none,FALSE,FALSE,passage,4,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,cute,kj,none,FALSE,TRUE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,swats,sw,none,FALSE,FALSE,passage,6,3,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,gloves,gl,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,smith,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,starts,st,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,steps,st,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,slugs,sl,prothesis,TRUE,TRUE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,quacks,kw,none,FALSE,FALSE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,skip,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,flying,fl,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,drink,dr,none,FALSE,TRUE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,grabs,gr,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,smog,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,beautiful,bj,none,FALSE,FALSE,passage,4,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,dwarf,dw,anaptyxis,TRUE,TRUE,passage,4,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,quickly,kw,none,FALSE,FALSE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snoops,sn,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,bring,br,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,start,st,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,flickering,fl,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,spark,sp,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,small,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,scoop,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,skin,sk,prothesis,TRUE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snag,sn,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,thread,θr,anaptyxis,TRUE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,sweeps,sw,none,FALSE,FALSE,passage,6,3,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,please,pl,none,FALSE,FALSE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,floor,fl,none,FALSE,TRUE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,thrashing,θr,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,speed,sp,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,smiles,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,swoon,sw,none,FALSE,FALSE,passage,6,3,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,slouched,sl,prothesis,TRUE,FALSE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,swim,sw,none,FALSE,FALSE,passage,6,3,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,dreaming,dr,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,twin,tw,none,FALSE,FALSE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,bugle,bj,none,FALSE,FALSE,passage,4,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,clean,kl,none,FALSE,FALSE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snips,sn,prothesis,TRUE,TRUE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,ground,gr,none,FALSE,TRUE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,slips,sl,none,FALSE,TRUE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,place,pl,none,FALSE,TRUE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,tweaking,tw,none,FALSE,FALSE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,sweeping,sw,none,FALSE,FALSE,passage,6,3,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,sloth,sl,none,FALSE,FALSE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,sniffs,sn,prothesis,TRUE,TRUE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,flock,fl,none,FALSE,TRUE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snatch,sn,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,small,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,slow,sl,none,FALSE,FALSE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,stop,st,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,smacked,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,skeptical,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,fly,fl,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,breeze,br,none,FALSE,TRUE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,queen,kw,none,FALSE,TRUE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,twitches,tw,none,FALSE,FALSE,passage,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,throttle,θr,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,brings,br,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,three,θr,none,FALSE,FALSE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,sleep,sl,none,FALSE,FALSE,passage,5,2,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,scarlett,sk,none,FALSE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,creek,kr,none,FALSE,FALSE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,plethora,pl,none,FALSE,TRUE,passage,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snow,sn,none,FALSE,TRUE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,smelling,sm,none,FALSE,FALSE,passage,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,brother,br,none,FALSE,FALSE,passage,3,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,freaks,fr,none,FALSE,TRUE,passage,5,2,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,starts,st,prothesis,TRUE,FALSE,passage,3,-1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,trot,tr,none,FALSE,FALSE,context,5,3,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,snaps,sn,none,FALSE,FALSE,context,5,1,TRUE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,dwayne,dw,anaptyxis,TRUE,FALSE,context,4,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
18,cute,kj,none,FALSE,FALSE,context,6,4,FALSE,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-0.6159020234138115,0.3029035902492326,-1.2782593803268305,-1.1698665397353178,0.4514209620893762
