participant,word ,onset,ep_type,last_sound ,context 
21,quacks ,kw ,anaptyxis,na,context 
21,skip ,sk ,prothesis ,na,context 
21,flying ,fl ,anaptyxis,na,context 
21,drink ,dr ,anaptyxis,na,context 
21,grabs ,gr ,anaptyxis,na,context 
21,smog ,sm ,prothesis ,na,context 
21,beautiful ,bj ,anaptyxis,na,context 
21,dwarf ,dw ,na,na,context 
21,quickly ,kw ,anaptyxis,na,context 
21,snoops ,sn ,prothesis ,na,context 
21,bring ,br ,anaptyxis,na,context 
21,start ,st ,prothesis ,na,context 
21,flickering ,fl ,anaptyxis,na,context 
21,spark ,sp ,prothesis ,na,context 
21,small ,sm ,prothesis ,na,context 
21,scoop ,sk ,prothesis ,na,context 
21,skin ,sk ,prothesis ,na,context 
21,snag ,sn ,prothesis ,na,context 
21,thread ,θr ,anaptyxis,na,context 
21,sweeps ,sw ,prothesis ,na,context 
21,please ,pl ,anaptyxis,na,context 
21,floor ,fl ,anaptyxis,na,context 
21,thrashing ,θr,anaptyxis,na,context 
21,speed ,sp ,prothesis ,na,context 
21,smiles ,sm ,prothesis ,na,context 
21,swoon ,sw ,anaptyxis,na,context 
21,slouched ,sl ,prothesis ,na,context 
21,swim ,sw ,anaptyxis,na,context 
21,dreaming ,dr ,anaptyxis,na,context 
21,twin ,tw ,anaptyxis,na,context 
21,bugle ,bj ,none,na,context 
21,clean ,kl ,anaptyxis,na,context 
21,snips ,sn ,prothesis,na,context 
21,ground ,gr ,anaptyxis,na,context 
21,slips ,sl ,prothesis ,na,context 
21,place ,pl ,anaptyxis,na,context 
21,tweaking ,tw ,na,na,context 
21,sweeping ,sw ,anaptyxis,na,context 
21,sloth ,sl ,prothesis ,na,context 
21,spreading ,sp,anaptyxis ,na,context 
21,sniffs ,sn ,prothesis ,na,context 
21,flock ,fl ,anaptyxis,na,context 
21,snatch ,sn ,prothesis ,na,context 
21,small ,sm ,prothesis ,na,context 
21,slow ,sl ,prothesis ,na,context 
21,stop ,st ,prothesis ,na,context 
21,smacked ,sm ,prothesis ,na,context 
21,skeptical ,sk ,prothesis ,na,context 
21,fly ,fl ,anaptyxis,na,context 
21,breeze ,br ,anaptyxis,na,context 
21,queen ,kw ,anaptyxis,na,context 
21,twitches ,tw ,na ,na,context 
21,throttle ,θr,anaptyxis,na,context 
21,brings ,br ,anaptyxis,na,context 
21,three ,θr,anaptyxis,na,context 
21,sleep ,sl ,prothesis ,na,context 
21,scarlett ,sk ,prothesis ,na,context 
21,creek ,kr ,anaptyxis,na,context 
21,plethora ,pl ,anaptyxis,na,context 
21,snow ,sn ,prothesis ,na,context 
21,smelling ,sm ,prothesis ,na,context 
21,brother ,br ,anaptyxis,na,context 
21,freaks ,fr ,anaptyxis ,na,context 
21,starts ,st,prothesis ,na,context 
