participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
17,sloth,sl,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,spreading,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,sniffs,sn,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,flock,fl,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,snatch,sn,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,small,sm,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,slow,sl,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,stop,st,none,FALSE,FALSE,context,3,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,smacked,sm,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,skeptical,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,fly,fl,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,breeze,br,none,FALSE,FALSE,context,3,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,queen,kw,none,FALSE,FALSE,context,6,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,twitches,tw,none,FALSE,FALSE,context,6,4,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,throttle,θr,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,brings,br,none,FALSE,FALSE,context,3,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,three,θr,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,sleep,sl,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,scarlett,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,creek,kr,none,FALSE,FALSE,context,5,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,plethora,pl,none,FALSE,FALSE,context,5,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,snow,sn,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,smelling,sm,none,FALSE,FALSE,context,5,1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,brother,br,none,FALSE,FALSE,context,3,3,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,freaks,fr,none,FALSE,FALSE,context,5,2,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
17,start,st,none,FALSE,FALSE,context,3,-1,Female,farsi,90,10,28,10,10,10,12,28,25,6,8,7,37.798507057397316,30.30256575133062
18,trot,tr,none,FALSE,FALSE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snaps,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dwane,dw,none,FALSE,FALSE,passage,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,cute,kj,none,FALSE,TRUE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swats,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,gloves,gl,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smith,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,starts,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,steps,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,prothesis,sl,none,FALSE,TRUE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,quacks,kw,none,FALSE,FALSE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skip,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flying,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,drink,dr,none,FALSE,TRUE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,grabs,gr,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smog,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,beautiful,bj,none,FALSE,FALSE,passage,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dwarf,dw,anaptyxis,TRUE,TRUE,passage,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,quickly,kw,none,FALSE,FALSE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snoops,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,bring,br,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,start,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flickering,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,spark,sp,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,small,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,scoop,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skin,sk,prothesis,TRUE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snag,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,thread,θr,anaptyxis,TRUE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sweeps,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,please,pl,none,FALSE,FALSE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,floor,fl,none,FALSE,TRUE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,thrashing,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,speed,sp,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smiles,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swoon,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slouched,sl,prothesis,TRUE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swim,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dreaming,dr,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,twin,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,bugle,bj,none,FALSE,FALSE,passage,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,clean,kl,none,FALSE,FALSE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snips,sn,prothesis,TRUE,TRUE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,ground,gr,none,FALSE,TRUE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slips,sl,none,FALSE,TRUE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,place,pl,none,FALSE,TRUE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,tweaking,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sweeping,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sloth,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,spreading,sp,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sniffs,sn,prothesis,TRUE,TRUE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flock,fl,none,FALSE,TRUE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snatch,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,small,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slow,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,stop,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smacked,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,fly,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,breeze,br,none,FALSE,TRUE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,queen,kw,none,FALSE,TRUE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,twitches,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,throttle,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,brings,br,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,three,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sleep,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,scarlett,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,creek,kr,none,FALSE,FALSE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,plethora,pl,none,FALSE,TRUE,passage,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snow,sn,none,FALSE,TRUE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smelling,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,brother,br,none,FALSE,FALSE,passage,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,freaks,fr,none,FALSE,TRUE,passage,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,starts,st,prothesis,TRUE,FALSE,passage,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,trot,tr,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snaps,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dwane,dw,anaptyxis,TRUE,FALSE,context,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,cute,kj,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swats,sw,none,FALSE,FALSE,context,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,gloves,gl,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smith,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,starts,st,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,steps,st,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slugs,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,quacks,kw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skip,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flying,fl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,drink,dr,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,grabs,gr,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smog,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,beautiful,bj,none,FALSE,FALSE,context,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dwarf,dw,none,FALSE,FALSE,context,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,quickly,kw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snoops,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,bring,br,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,start,st,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flickering,fl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,spark,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,small,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,scoop,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skin,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snag,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,thread,θr,anaptyxis,TRUE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sweeps,sw,none,FALSE,FALSE,context,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,please,pl,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,floor,fl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,thrashing,θr,anaptyxis,TRUE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,speed,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smiles,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swoon,sw,anaptyxis,TRUE,FALSE,context,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slouched,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,swim,sw,none,FALSE,FALSE,context,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,dreaming,dr,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,twin,tw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,bugle,bj,none,FALSE,FALSE,context,4,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,clean,kl,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snips,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,ground,gr,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slips,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,place,pl,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,tweaking,tw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sweeping,sw,none,FALSE,FALSE,context,6,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sloth,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,spreading,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sniffs,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,flock,fl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snatch,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,small,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,slow,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,stop,st,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smacked,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,skeptical,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,fly,fl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,breeze,br,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,queen,kw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,twitches,tw,none,FALSE,FALSE,context,6,4,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,throttle,θr,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,brings,br,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,three,θr,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,sleep,sl,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,scarlett,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,creek,kr,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,plethora,pl,none,FALSE,FALSE,context,5,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,snow,sn,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,smelling,sm,none,FALSE,FALSE,context,5,1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,brother,br,none,FALSE,FALSE,context,3,3,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,freaks,fr,none,FALSE,FALSE,context,5,2,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
18,starts,st,none,FALSE,FALSE,context,3,-1,Female,farsi,50,50,15,8,8,7,9,26,20,8,8,8,-10.270607997454654,0.1203025197949942
19,trot,tr,anaptyxis,TRUE,FALSE,context,5,3,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,snaps,sn,none,FALSE,FALSE,context,5,1,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,dwane,dw,anaptyxis,TRUE,FALSE,context,4,4,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,cute,kj,anaptyxis,TRUE,FALSE,context,6,4,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,swats,sw,anaptyxis,TRUE,FALSE,context,6,3,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,gloves,gl,anaptyxis,TRUE,FALSE,context,3,3,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
19,smith,sm,none,FALSE,FALSE,context,5,1,Female,farsi,98,2,59,10,10,10,60,72,13,1,2,2,91.15013043372196,-17.651785403590868
