participant,word,onset,ep_type,has_ep,preceding_v,context,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
2,slouched,sl,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,swim,sw,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,dreaming,dr,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,twin,tw,none,FALSE,FALSE,passage,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,bugle,bj,none,FALSE,FALSE,passage,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,clean,kl,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snips,sn,none,FALSE,TRUE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,ground,gr,none,FALSE,TRUE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slips,sl,none,FALSE,TRUE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,place,pl,none,FALSE,TRUE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,tweaking,tw,none,FALSE,FALSE,passage,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sweeping,sw,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sloth,sl,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,spreading,sp,prothesis,TRUE,FALSE,passage,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sniffs,sn,none,FALSE,TRUE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,flock,fl,none,FALSE,TRUE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snatch,sn,none,FALSE,FALSE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,small,sm,none,FALSE,FALSE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slow,sl,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,stop,st,none,FALSE,FALSE,passage,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smacked,sm,none,FALSE,FALSE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,skeptical,sk,none,FALSE,FALSE,passage,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,fly,fl,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,breeze,br,none,FALSE,TRUE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,queen,kw,none,FALSE,TRUE,passage,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,twitches,tw,none,FALSE,FALSE,passage,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,throttle,θr,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,brings,br,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,three,θr,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sleep,sl,none,FALSE,FALSE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,scarlett,sk,prothesis,TRUE,FALSE,passage,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,creek,kr,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,plethora,pl,none,FALSE,TRUE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snow,sn,none,FALSE,TRUE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smelling,sm,none,FALSE,FALSE,passage,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,brother,br,none,FALSE,FALSE,passage,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,freaks,fr,none,FALSE,TRUE,passage,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,starts,st,none,FALSE,FALSE,passage,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,trot,tr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snaps,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,dwane,dw,anaptyxis,TRUE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,cute,kj,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,swats,sw,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,gloves,gl,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smith,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,starts,st,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,steps,st,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slugs,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,quacks,kw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,skip,sk,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,flying,fl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,drink,dr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,grabs,gr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smog,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,beautiful,bj,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,dwarf,dw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,quickly,kw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snoops,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,bring,br,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,start,st,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,flickering,fl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,spark,sp,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,small,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,scoop,sk,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,skin,sk,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snag,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,thread,θr,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sweeps,sw,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,please,pl,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,floor,fl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,thrashing,θr,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,speed,sp,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smiles,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,swoon,sw,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slouched,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,swim,sw,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,dreaming,dr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,twin,tw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,bugle,bj,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,clean,kl,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snips,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,ground,gr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slips,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,place,pl,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,tweaking,tw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sweeping,sw,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sloth,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,spreading,sp,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sniffs,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,flock,fl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snatch,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,small,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,slow,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,stop,st,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smacked,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,skeptical,sk,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,fly,fl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,breeze,br,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,queen,kw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,twitches,tw,none,FALSE,FALSE,context,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,throttle,θr,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,brings,br,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,three,θr,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,sleep,sl,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,scarlett,sk,prothesis,TRUE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,creek,kr,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,plethora,pl,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,snow,sn,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,smelling,sm,none,FALSE,FALSE,context,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,brother,br,none,FALSE,FALSE,context,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,freaks,fr,none,FALSE,FALSE,context,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
2,starts,st,none,FALSE,FALSE,context,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-28.212392784860477,2.0299414396805946
3,trot,tr,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snaps,sn,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,dwane,dw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,cute,kj,none,FALSE,TRUE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,swats,sw,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,gloves,gl,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,smith,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,starts,st,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,steps,st,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,slugs,sl,none,FALSE,TRUE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,quacks,kw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,skip,sk,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,flying,fl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,drink,dr,none,FALSE,TRUE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,grabs,gr,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,smog,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,beautiful,bj,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,dwarf,dw,none,FALSE,TRUE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,quickly,kw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snoops,sn,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,bring,br,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,start,st,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,flickering,fl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,spark,sp,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,small,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,scoop,sk,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,skin,sk,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snag,sn,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,thread,θr,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,sweeps,sw,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,please,pl,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,floor,fl,none,FALSE,TRUE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,thrashing,θr,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,speed,sp,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,smiles,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,swoon,sw,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,slouched,sl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,swim,sw,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,dreaming,dr,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,twin,tw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,bugle,bj,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,clean,kl,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snips,sn,none,FALSE,TRUE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,ground,gr,none,FALSE,TRUE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,slips,sl,none,FALSE,TRUE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,place,pl,none,FALSE,TRUE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,tweaking,tw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,sweeping,sw,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,sloth,sl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,spreading,sp,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,sniffs,sn,none,FALSE,TRUE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,flock,fl,none,FALSE,TRUE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snatch,sn,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,small,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,slow,sl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,stop,st,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,smacked,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,skeptical,sk,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,fly,fl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,breeze,br,none,FALSE,TRUE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,queen,kw,none,FALSE,TRUE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,twitches,tw,none,FALSE,FALSE,passage,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,throttle,θr,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,brings,br,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,three,θr,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,sleep,sl,none,FALSE,FALSE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,scarlett,sk,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,creek,kr,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,plethora,pl,none,FALSE,TRUE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,snow,sn,none,FALSE,TRUE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,smelling,sm,none,FALSE,FALSE,passage,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,brother,br,none,FALSE,FALSE,passage,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,freaks,fr,none,FALSE,TRUE,passage,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,start,st,none,FALSE,FALSE,passage,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
3,trot,tr,none,FALSE,FALSE,context,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-34.307346990995036,3.7477563888977024
